ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1998-08-01,2042.822335976591,1911.2358966928648,2209.5960016524837,2042.822335976591,2042.822335976591,11.513475575276411,11.513475575276411,11.513475575276411,11.513475575276411,11.513475575276411,11.513475575276411,0.0,0.0,0.0,2054.335811551867
1998-09-01,2079.878591358844,1910.239285534793,2221.2989839830143,2079.878591358844,2079.878591358844,-11.574967960785575,-11.574967960785575,-11.574967960785575,-11.574967960785575,-11.574967960785575,-11.574967960785575,0.0,0.0,0.0,2068.3036233980583
1998-10-01,2115.739483664249,1945.499002873788,2245.1328784837146,2115.739483664249,2115.739483664249,-21.406039005433396,-21.406039005433396,-21.406039005433396,-21.406039005433396,-21.406039005433396,-21.406039005433396,0.0,0.0,0.0,2094.3334446588156
1998-11-01,2152.795739046502,1974.2217389660846,2292.1277093643153,2152.795739046502,2152.795739046502,-13.643375863313619,-13.643375863313619,-13.643375863313619,-13.643375863313619,-13.643375863313619,-13.643375863313619,0.0,0.0,0.0,2139.1523631831888
1998-12-01,2188.656631351907,2060.511057517308,2362.494990187392,2188.656631351907,2188.656631351907,19.210013867945452,19.210013867945452,19.210013867945452,19.210013867945452,19.210013867945452,19.210013867945452,0.0,0.0,0.0,2207.866645219852
1999-01-01,2225.7128867341585,2092.1714893846797,2389.6303123633284,2225.7128867341585,2225.7128867341585,10.793212963106928,10.793212963106928,10.793212963106928,10.793212963106928,10.793212963106928,10.793212963106928,0.0,0.0,0.0,2236.506099697265
1999-02-01,2262.769142116412,2108.759628771885,2402.364256119645,2262.769142116412,2262.769142116412,-8.81387187314333,-8.81387187314333,-8.81387187314333,-8.81387187314333,-8.81387187314333,-8.81387187314333,0.0,0.0,0.0,2253.9552702432684
1999-03-01,2296.2393082681238,2084.0969584506615,2410.1913696838888,2296.2393082681238,2296.2393082681238,-48.236856987964885,-48.236856987964885,-48.236856987964885,-48.236856987964885,-48.236856987964885,-48.236856987964885,0.0,0.0,0.0,2248.0024512801588
1999-04-01,2333.2955636503752,2194.8824276974933,2490.225834091964,2333.2955636503752,2333.2955636503752,11.718210363679713,11.718210363679713,11.718210363679713,11.718210363679713,11.718210363679713,11.718210363679713,0.0,0.0,0.0,2345.013774014055
1999-05-01,2369.156455955782,2229.444812789062,2527.234591425447,2369.156455955782,2369.156455955782,10.466417465867115,10.466417465867115,10.466417465867115,10.466417465867115,10.466417465867115,10.466417465867115,0.0,0.0,0.0,2379.622873421649
1999-06-01,2406.2127113380334,2238.5879995943487,2541.0520829127627,2406.2127113380334,2406.2127113380334,-17.264895720635057,-17.264895720635057,-17.264895720635057,-17.264895720635057,-17.264895720635057,-17.264895720635057,0.0,0.0,0.0,2388.947815617398
