ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1987-05-01,410.89446963686623,-188.2218269975454,936.9984078694316,410.89446963686623,410.89446963686623,-20.29965640209131,-20.29965640209131,-20.29965640209131,-20.29965640209131,-20.29965640209131,-20.29965640209131,0.0,0.0,0.0,390.5948132347749
1987-06-01,414.7444918984264,-152.21135654491144,951.9270600611561,414.7444918984264,414.7444918984264,-5.3904847108930625,-5.3904847108930625,-5.3904847108930625,-5.3904847108930625,-5.3904847108930625,-5.3904847108930625,0.0,0.0,0.0,409.35400718753334
1987-07-01,418.47031989348477,-143.86526366109845,987.4274495267505,418.47031989348477,418.47031989348477,-3.1071411982409343,-3.1071411982409343,-3.1071411982409343,-3.1071411982409343,-3.1071411982409343,-3.1071411982409343,0.0,0.0,0.0,415.36317869524385
1987-08-01,422.320342155045,-206.94003233331574,966.6762219955605,422.320342155045,422.320342155045,-48.73045373467429,-48.73045373467429,-48.73045373467429,-48.73045373467429,-48.73045373467429,-48.73045373467429,0.0,0.0,0.0,373.5898884203707
1987-09-01,426.17036441660525,-212.4342010964274,899.754144564642,426.17036441660525,426.17036441660525,-89.89615132237174,-89.89615132237174,-89.89615132237174,-89.89615132237174,-89.89615132237174,-89.89615132237174,0.0,0.0,0.0,336.2742130942335
1987-10-01,429.89619241166366,-255.69854287050904,888.8309781738732,429.89619241166366,429.89619241166366,-126.40649224227418,-126.40649224227418,-126.40649224227418,-126.40649224227418,-126.40649224227418,-126.40649224227418,0.0,0.0,0.0,303.4897001693895
1987-11-01,433.74621467322385,-236.76986804559735,889.9644345936279,433.74621467322385,433.74621467322385,-106.73863187761799,-106.73863187761799,-106.73863187761799,-106.73863187761799,-106.73863187761799,-106.73863187761799,0.0,0.0,0.0,327.00758279560586
1987-12-01,437.4720426682822,-164.61182841233708,936.5648371004801,437.4720426682822,437.4720426682822,-43.797763683892114,-43.797763683892114,-43.797763683892114,-43.797763683892114,-43.797763683892114,-43.797763683892114,0.0,0.0,0.0,393.67427898439007
1988-01-01,441.32206492984244,-34.49876945769,1056.0259414646462,441.32206492984244,441.32206492984244,46.765367853973615,46.765367853973615,46.765367853973615,46.765367853973615,46.765367853973615,46.765367853973615,0.0,0.0,0.0,488.08743278381604
1988-02-01,445.1720877538496,-10.389111438328088,1073.5529469286153,445.1720877538496,445.1720877538496,80.22808051315012,80.22808051315012,80.22808051315012,80.22808051315012,80.22808051315012,80.22808051315012,0.0,0.0,0.0,525.4001682669997
