ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1959-04-01,-0.09471304334987868,-1.6871341790494543,0.8468718872016727,-0.09471304334987868,-0.09471304334987868,-0.3146894329602327,-0.3146894329602327,-0.3146894329602327,-0.34930218,-0.34930218,-0.34930218,0.03461274703976724,0.03461274703976724,0.03461274703976724,0.0,0.0,0.0,-0.4094024763101114
1959-05-01,-0.09087754097217669,-1.599176326982214,0.7495685322269717,-0.09087754097217669,-0.09087754097217669,-0.33264436133753067,-0.33264436133753067,-0.33264436133753067,-0.34930218,-0.34930218,-0.34930218,0.016657818662469397,0.016657818662469397,0.016657818662469397,0.0,0.0,0.0,-0.4235219023097074
1959-06-01,-0.08691418851521802,-1.5958498299965738,0.7770753129510082,-0.08691418851521802,-0.08691418851521802,-0.36458664041901157,-0.36458664041901157,-0.36458664041901157,-0.34930218,-0.34930218,-0.34930218,-0.01528446041901153,-0.01528446041901153,-0.01528446041901153,0.0,0.0,0.0,-0.4515008289342296
1959-07-01,-0.0830786861375161,-1.7031345374918625,0.719876132938176,-0.0830786861375161,-0.0830786861375161,-0.37103611182689783,-0.37103611182689783,-0.37103611182689783,-0.34930218,-0.34930218,-0.34930218,-0.021733931826897795,-0.021733931826897795,-0.021733931826897795,0.0,0.0,0.0,-0.4541147979644139
1959-08-01,-0.07911533368055743,-1.7709455774971474,0.7546408276193536,-0.07911533368055743,-0.07911533368055743,-0.3585675535002512,-0.3585675535002512,-0.3585675535002512,-0.34930218,-0.34930218,-0.34930218,-0.009265373500251221,-0.009265373500251221,-0.009265373500251221,0.0,0.0,0.0,-0.4376828871808086
1959-09-01,-0.0751519812235987,-1.5926869175259453,0.9306428227929662,-0.0751519812235987,-0.0751519812235987,-0.3506955898415429,-0.3506955898415429,-0.3506955898415429,-0.34930218,-0.34930218,-0.34930218,-0.0013934098415428625,-0.0013934098415428625,-0.0013934098415428625,0.0,0.0,0.0,-0.4258475710651416
1959-10-01,-0.07131647884589679,-1.6743575731578708,0.7598631541756892,-0.07131647884589679,-0.07131647884589679,-0.3449562939160635,-0.3449562939160635,-0.3449562939160635,-0.34930218,-0.34930218,-0.34930218,0.0043458860839365385,0.0043458860839365385,0.0043458860839365385,0.0,0.0,0.0,-0.4162727727619603
1959-11-01,-0.06735312638893812,-1.753398865103191,0.693897687647259,-0.06735312638893812,-0.06735312638893812,-0.3814810011226273,-0.3814810011226273,-0.3814810011226273,-0.34930218,-0.34930218,-0.34930218,-0.03217882112262725,-0.03217882112262725,-0.03217882112262725,0.0,0.0,0.0,-0.4488341275115654
1959-12-01,-0.06351762401123619,-1.7219514751557725,0.7896597827674086,-0.06351762401123619,-0.06351762401123619,-0.3810733043954245,-0.3810733043954245,-0.3810733043954245,-0.34930218,-0.34930218,-0.34930218,-0.031771124395424434,-0.031771124395424434,-0.031771124395424434,0.0,0.0,0.0,-0.44459092840666065
1960-01-01,-0.05955427155427747,-1.715289612989983,0.648046743154663,-0.05955427155427747,-0.05955427155427747,-0.3880547124768484,-0.3880547124768484,-0.3880547124768484,-0.34930218,-0.34930218,-0.34930218,-0.0387525324768484,-0.0387525324768484,-0.0387525324768484,0.0,0.0,0.0,-0.44760898403112587
1960-02-01,-0.0555909190973188,-1.6379369580421959,0.752685556401873,-0.0555909190973188,-0.0555909190973188,-0.3622029696444974,-0.3622029696444974,-0.3622029696444974,-0.34930218,-0.34930218,-0.34930218,-0.012900789644497404,-0.012900789644497404,-0.012900789644497404,0.0,0.0,0.0,-0.41779388874181617
1960-03-01,-0.05188326679887362,-1.6267292438129874,0.7945418960368541,-0.05188326679887362,-0.05188326679887362,-0.40154943175307917,-0.40154943175307917,-0.40154943175307917,-0.34930218,-0.34930218,-0.34930218,-0.05224725175307911,-0.05224725175307911,-0.05224725175307911,0.0,0.0,0.0,-0.4534326985519528
1960-04-01,-0.047919914375715945,-1.6604887981370158,0.8433869367977603,-0.047919914375715945,-0.047919914375715945,-0.3234776374984115,-0.3234776374984115,-0.3234776374984115,-0.34930218,-0.34930218,-0.34930218,0.025824542501588454,0.025824542501588454,0.025824542501588454,0.0,0.0,0.0,-0.3713975518741275
1960-05-01,-0.044084412030724614,-1.543210028292377,0.9009287897322593,-0.044084412030724614,-0.044084412030724614,-0.26804577720694045,-0.26804577720694045,-0.26804577720694045,-0.34930218,-0.34930218,-0.34930218,0.08125640279305961,0.08125640279305961,0.08125640279305961,0.0,0.0,0.0,-0.31213018923766506
